Ticket_ID,Date,Time_HM,Agent,Category,Subcategory,Status,Wait_Time_Sec,Talk_Time_Sec,Hold_Time_Sec,RNA_Accident,CSAT_Score
102763,2026-01-30,00:00,Alex,Sale,How to purchase?,Solved,108,504,0,No,5
102764,2025-12-10,00:00,Dmitriy,Sale,Mistyped email,Solved,19,247,0,No,6
102765,2026-02-23,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,17,247,569,No,
102766,2026-01-26,00:00,Anna,Installation or Uninstallation,How to install?,Waiting for user info,13,427,122,No,
102767,2025-12-08,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,13,339,70,No,
102768,2026-02-06,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,120,424,143,No,9
102769,2026-01-03,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,40,500,425,No,2
102770,2026-02-03,00:00,Alex,General / Other,Non support (Prank/Drop),Solved,33,442,0,No,4
102771,2026-01-17,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,30,396,113,No,6
102772,2025-12-19,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,133,342,134,No,3
102773,2025-12-16,00:00,Alex,Activating and Licensing,Key blocked,Solved,42,476,419,No,5
102774,2026-02-03,00:00,Alex,Sale,Mistyped email,Solved,188,457,0,No,4
102775,2025-12-26,00:00,Anna,General / Other,Non support (Prank/Drop),Solved,24,305,0,No,9
102776,2026-01-09,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,36,326,144,No,8
102777,2025-12-04,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,16,416,419,No,
102778,2026-01-23,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,32,376,35,No,
102779,2026-01-14,00:00,Sveta,Sale,Mistyped email,Solved,73,417,62,No,
102780,2026-01-12,00:00,Elena,Sale,Mistyped email,Escalated (In progress),20,320,123,No,8
102781,2025-12-05,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,136,274,128,No,7
102782,2026-01-20,00:00,Maria,Activating and Licensing,Key blocked,Escalated (In progress),35,311,276,No,9
102783,2025-12-31,00:00,Igor,Installation or Uninstallation,How to install?,Solved,209,540,124,No,
102784,2026-01-26,00:00,Elena,Activating and Licensing,Key blocked,Solved,12,307,31,No,
102785,2026-02-17,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,35,308,562,No,
102786,2025-12-04,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,42,361,569,No,9
102787,2026-02-18,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,15,303,101,No,
102788,2025-12-08,00:00,Sveta,Sale,Mistyped email,Solved,125,233,111,No,9
102789,2026-01-11,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,108,231,98,No,
102790,2026-01-08,00:00,Alex,Installation or Uninstallation,How to install?,Waiting for user info,71,481,276,No,7
102791,2026-01-30,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,201,374,59,No,4
102792,2026-01-13,00:00,Anna,Installation or Uninstallation,Error during installation,Waiting for user info,37,325,48,No,7
102793,2026-01-23,00:00,Sveta,Sale,How to purchase?,Solved,17,252,0,No,5
102794,2026-01-02,00:00,Anna,Activating and Licensing,Key blocked,Solved,33,316,108,No,9
102795,2025-12-08,00:00,Maria,Activating and Licensing,Key blocked,Solved,37,415,91,No,8
102796,2026-01-10,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,18,380,123,No,4
102797,2026-01-09,00:00,Maria,Activating and Licensing,Activating by assigning license,Escalated (In progress),8,326,114,No,
102798,2026-01-15,00:00,Alex,Activating and Licensing,Key blocked,Waiting for user info,7,509,41,No,5
102799,2026-02-13,00:00,Anna,Sale,Mistyped email,Solved,59,379,0,No,8
102800,2026-02-09,00:00,Elena,Installation or Uninstallation,How to install?,Solved,56,259,105,No,3
102801,2026-02-03,00:00,Elena,Sale,How to purchase?,Solved,41,309,0,No,9
102802,2025-12-19,00:00,Igor,Activating and Licensing,Key blocked,Solved,17,459,52,No,5
102803,2026-02-18,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,46,343,0,No,8
102804,2025-12-12,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,12,292,116,No,5
102805,2026-02-24,00:00,Maria,Sale,Mistyped email,Solved,153,313,0,No,
102806,2026-01-14,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,217,489,127,No,
102807,2026-01-24,00:00,Elena,Activating and Licensing,Key blocked,Solved,20,363,288,No,9
102808,2025-12-31,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,207,432,284,No,2
102809,2025-12-09,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,19,435,585,No,
102810,2025-12-02,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,22,514,62,No,3
102811,2026-01-01,00:00,Alex,Sale,Mistyped email,Solved,19,487,0,No,
102812,2025-12-29,00:00,Igor,Installation or Uninstallation,How to install?,Waiting for user info,51,389,262,No,
102813,2026-01-07,00:00,Elena,Installation or Uninstallation,How to install?,Solved,175,304,570,No,7
102814,2025-12-26,00:00,Sveta,Activating and Licensing,Key blocked,Solved,23,333,90,No,8
102815,2025-12-25,00:00,Igor,Activating and Licensing,Key blocked,Solved,16,483,430,No,
102816,2025-12-17,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,97,356,260,No,7
102817,2026-01-28,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,220,368,46,No,1
102818,2025-12-15,00:00,Alex,Sale,Mistyped email,Solved,26,459,74,No,
102819,2026-02-13,00:00,Igor,Activating and Licensing,Key blocked,Solved,13,427,130,No,2
102820,2025-12-02,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,158,369,278,No,8
102821,2025-12-01,00:00,Sveta,Activating and Licensing,Key blocked,Solved,37,332,123,No,8
102822,2025-12-04,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,26,469,50,No,
102823,2025-12-01,00:00,Sveta,Sale,Mistyped email,Solved,37,287,0,No,7
102824,2026-02-18,00:00,Igor,Activating and Licensing,Key blocked,Solved,28,493,93,No,
102825,2026-01-21,00:00,Elena,General / Other,Non support (Prank/Drop),Waiting for user info,120,406,82,No,8
102826,2026-02-13,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,36,329,127,No,
102827,2026-01-19,00:00,Sveta,Installation or Uninstallation,Error during installation,Escalated (In progress),34,304,37,No,3
102828,2026-01-21,00:00,Alex,Installation or Uninstallation,Error during installation,Escalated (In progress),124,475,69,No,6
102829,2026-02-10,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,239,365,111,No,7
102830,2025-12-03,00:00,Igor,Activating and Licensing,Activating by assigning license,Escalated (In progress),30,476,117,No,2
102831,2026-02-12,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,18,502,267,No,
102832,2026-01-19,00:00,Alex,Activating and Licensing,Key blocked,Solved,22,533,422,No,5
102833,2026-01-07,00:00,Anna,Installation or Uninstallation,How to install?,Solved,81,336,76,No,
102834,2026-01-26,00:00,Maria,Activating and Licensing,Key blocked,Waiting for user info,20,327,271,No,2
102835,2026-01-08,00:00,Igor,Installation or Uninstallation,How to install?,Solved,39,541,127,No,1
102836,2026-02-03,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,20,439,111,No,
102837,2026-02-13,00:00,Alex,Installation or Uninstallation,Error during installation,Waiting for user info,117,419,112,No,5
102838,2026-02-18,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,18,429,566,No,8
102839,2025-12-16,00:00,Maria,Sale,Refund: Other Reason/Unknown,Waiting for user info,19,286,0,No,5
102840,2026-02-09,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,60,415,279,No,7
102841,2025-12-18,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,27,535,93,No,
102842,2025-12-02,00:00,Alex,Installation or Uninstallation,Error during installation,Waiting for user info,129,378,427,No,1
102843,2025-12-15,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,15,314,579,No,
102844,2025-12-29,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,24,516,0,No,2
102845,2025-12-30,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,7,317,141,No,8
102846,2025-12-23,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,15,510,106,No,
102847,2026-02-02,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,182,516,91,No,3
102848,2026-01-27,00:00,Anna,Activating and Licensing,Key blocked,Solved,31,349,287,No,
102849,2026-01-08,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,108,286,435,No,9
102850,2026-02-05,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,12,281,36,No,9
102851,2026-02-16,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,13,308,86,No,
102852,2026-01-22,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,17,439,109,No,2
102853,2026-02-19,00:00,Alex,Installation or Uninstallation,How to install?,Waiting for user info,26,453,423,No,7
102854,2026-02-01,00:00,Igor,Sale,How to purchase?,Escalated (In progress),13,466,286,No,4
102855,2025-12-18,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,23,435,584,No,8
102856,2026-02-17,00:00,Igor,Activating and Licensing,Key blocked,Solved,150,547,119,No,9
102857,2026-01-28,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,28,300,124,No,
102858,2026-01-28,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,108,443,65,No,7
102859,2026-01-04,00:00,Sveta,Activating and Licensing,Key blocked,Waiting for user info,239,385,575,No,2
102860,2025-12-17,00:00,Maria,Sale,Mistyped email,Solved,17,472,132,No,5
102861,2026-02-02,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,66,291,0,No,
102862,2025-12-25,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,55,433,275,No,3
102863,2026-02-14,00:00,Alex,Sale,Mistyped email,Solved,204,399,0,No,
102864,2025-12-09,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,175,377,84,No,8
102865,2026-02-04,00:00,Maria,Sale,Refund: Other Reason/Unknown,Escalated (In progress),27,363,61,No,4
102866,2026-01-29,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,18,405,0,No,
102867,2025-12-19,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,16,249,100,No,
102868,2025-12-01,00:00,Elena,Activating and Licensing,Activating by assigning license,Escalated (In progress),86,275,434,No,
102869,2026-02-09,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,130,331,0,No,7
102870,2026-02-12,00:00,Maria,Sale,Mistyped email,Solved,102,303,0,No,8
102871,2025-12-30,00:00,Sveta,Sale,How to purchase?,Waiting for user info,250,318,0,No,7
102872,2026-01-20,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,110,268,82,No,5
102873,2026-01-19,00:00,Alex,Activating and Licensing,Key blocked,Solved,39,418,270,No,1
102874,2025-12-10,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,130,425,75,No,
102875,2026-01-29,00:00,Maria,Sale,How to purchase?,Waiting for user info,19,292,0,No,4
102876,2025-12-31,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,181,345,114,No,4
102877,2026-01-14,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,10,318,77,No,8
102878,2025-12-09,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,43,385,576,No,
102879,2025-12-18,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,120,371,285,No,8
102880,2026-01-27,00:00,Alex,Activating and Licensing,Key blocked,Solved,81,359,568,Yes,1
102881,2026-02-03,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,76,274,67,No,
102882,2026-02-09,00:00,Maria,Activating and Licensing,Key blocked,Solved,81,284,140,No,3
102883,2026-02-05,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,49,336,561,No,1
102884,2025-12-23,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,217,509,571,No,3
102885,2026-01-21,00:00,Dmitriy,General / Other,Non support (Prank/Drop),Solved,26,302,0,No,
102886,2026-02-10,00:00,Anna,Activating and Licensing,Key blocked,Solved,144,319,71,No,
102887,2026-02-15,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,33,338,59,No,9
102888,2026-02-10,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,45,433,0,No,
102889,2026-01-01,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,15,548,0,No,
102890,2026-02-23,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,108,221,584,No,8
102891,2025-12-08,00:00,Elena,Sale,Refund: Other Reason/Unknown,Waiting for user info,15,353,34,No,8
102892,2026-02-04,00:00,Alex,Sale,Mistyped email,Solved,18,458,0,No,3
102893,2026-02-04,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,166,240,38,No,9
102894,2025-12-25,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,35,484,0,No,4
102895,2025-12-02,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,35,261,572,No,4
102896,2026-02-12,00:00,Igor,Activating and Licensing,Key blocked,Solved,23,505,116,No,
102897,2026-01-19,00:00,Sveta,Activating and Licensing,Key blocked,Solved,51,444,587,No,9
102898,2026-01-06,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,27,332,575,No,
102899,2026-01-19,00:00,Igor,Sale,Mistyped email,Solved,21,449,0,No,6
102900,2026-02-05,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,25,486,0,No,2
102901,2026-01-21,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,99,339,121,No,6
102902,2026-01-16,00:00,Sveta,Activating and Licensing,Key blocked,Solved,75,351,128,No,5
102903,2025-12-31,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,33,362,289,No,9
102904,2025-12-19,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,30,229,77,No,
102905,2026-02-08,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,15,568,0,No,9
102906,2025-12-10,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Solved,195,341,0,No,
102907,2025-12-30,00:00,Alex,Activating and Licensing,Key blocked,Waiting for user info,19,543,149,No,
102908,2026-01-26,00:00,Alex,Installation or Uninstallation,How to install?,Solved,45,395,564,No,1
102909,2026-01-18,00:00,Maria,Sale,Mistyped email,Solved,161,420,130,No,1
102910,2026-02-20,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,58,411,116,Yes,8
102911,2026-01-19,00:00,Anna,Installation or Uninstallation,Error during installation,Solved,70,424,582,No,
102912,2025-12-02,00:00,Sveta,Activating and Licensing,Key blocked,Waiting for user info,46,421,414,No,
102913,2026-02-20,00:00,Sveta,Activating and Licensing,Key blocked,Solved,233,229,126,No,2
102914,2026-01-26,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,9,263,134,No,9
102915,2026-01-20,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,47,297,100,No,
102916,2026-01-15,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,24,353,0,No,
102917,2025-12-06,00:00,Maria,Installation or Uninstallation,How to install?,Solved,9,300,264,No,9
102918,2025-12-24,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,83,392,53,No,9
102919,2026-01-28,00:00,Maria,Activating and Licensing,Key blocked,Waiting for user info,245,327,587,No,5
102920,2026-02-05,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,35,414,94,No,6
102921,2026-01-27,00:00,Alex,Sale,How to purchase?,Solved,18,538,0,No,5
102922,2025-12-30,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,156,229,134,No,
102923,2026-02-18,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,22,255,76,No,
102924,2026-02-01,00:00,Sveta,Sale,How to purchase?,Solved,158,349,0,No,5
102925,2025-12-15,00:00,Elena,Installation or Uninstallation,How to install?,Solved,19,324,125,No,5
102926,2026-01-30,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,28,370,564,No,
102927,2025-12-26,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Escalated (In progress),26,403,44,No,7
102928,2025-12-19,00:00,Sveta,General / Other,Not category,Solved,272,290,0,No,7
102929,2026-01-06,00:00,Anna,Sale,How to purchase?,Escalated (In progress),37,321,105,No,7
102930,2025-12-22,00:00,Elena,Activating and Licensing,Key blocked,Solved,17,391,104,No,5
102931,2026-02-16,00:00,Sveta,Activating and Licensing,Key blocked,Solved,26,420,124,No,
102932,2025-12-23,00:00,Igor,Activating and Licensing,Activating by assigning license,Escalated (In progress),28,448,111,No,6
